category,closing_1,closing_2,id,latitude,longitude,name,opening_1,opening_2,price_range,rating,reviews,url
restaurants,10:00 PM,0,pisces-california-cuisine-san-francisco,37.7609787,-122.4988022,Pisces California Cuisine,4:00 PM,0,$$,4,371,http://www.yelp.com/biz/pisces-california-cuisine-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:00 PM,0,the-village-fitness-center-at-sfsu-san-francisco,37.7231216,-122.483551,The Village Fitness Center at SFSU,10:00 AM,0,None,3.5,13,http://www.yelp.com/biz/the-village-fitness-center-at-sfsu-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,ignite-the-mic-sf-san-francisco-2,37.7745585,-122.4308976,Ignite the Mic SF,12:00 AM,0,$,5,7,http://www.yelp.com/biz/ignite-the-mic-sf-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,12:00 AM,ipot-san-francisco,37.76387996,-122.4732102,IPOT,11:00 AM,5:00 PM,$$,4,133,http://www.yelp.com/biz/ipot-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,the-lucky-horseshoe-san-francisco,37.739269,-122.41677,The Lucky Horseshoe,12:00 PM,0,$,4,44,http://www.yelp.com/biz/the-lucky-horseshoe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,gokart-racer-burlingame,37.59496,-122.37049,GoKart Racer,10:00 AM,0,None,4,385,http://www.yelp.com/biz/gokart-racer-burlingame?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,11:30 PM,0,the-vestry-san-francisco,37.76056,-122.42118,The Vestry,11:00 AM,0,$$,3.5,243,http://www.yelp.com/biz/the-vestry-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,streat-flicks-san-francisco,37.769777,-122.411897,Streat Flicks,,,None,4,1,http://www.yelp.com/biz/streat-flicks-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,10:00 PM,0,the-setup-stand-up-comedy-san-francisco-2,37.782989,-122.415496,The Setup - Stand Up Comedy,8:00 PM,0,$,5,11,http://www.yelp.com/biz/the-setup-stand-up-comedy-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,8:00 PM,0,queens-louisiana-po-boy-cafe-san-francisco,37.7235023,-122.4020175,Queen's Louisiana Po-Boy Cafe,11:30 AM,0,$$,4,379,http://www.yelp.com/biz/queens-louisiana-po-boy-cafe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,8:00 PM,0,rooster-and-rice-san-francisco-4,37.79793687,-122.4359757,Rooster & Rice,11:30 AM,0,$$,4.5,49,http://www.yelp.com/biz/rooster-and-rice-san-francisco-4?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,fresca-san-francisco-4,37.78931,-122.43361,Fresca,5:00 PM,0,$$,4,1656,http://www.yelp.com/biz/fresca-san-francisco-4?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,5:00 PM,0,beanstalk-cafe-san-francisco-2,37.79015176,-122.4092884,Beanstalk Cafe,7:30 AM,0,$,4.5,420,http://www.yelp.com/biz/beanstalk-cafe-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,plate-san-francisco,37.8001113,-122.4396347,Plate,12:00 AM,0,$$,5,38,http://www.yelp.com/biz/plate-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,kezar-pizzetta-san-francisco-2,37.76574964,-122.4572028,Kezar Pizzetta,12:00 PM,0,$$,4,89,http://www.yelp.com/biz/kezar-pizzetta-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,people-in-plazas-san-francisco,37.77993545,-122.4158022,People In Plazas,,,None,5,3,http://www.yelp.com/biz/people-in-plazas-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,8:30 PM,0,kite-415-kiteboarding-school-san-francisco,37.8241997,-122.3768463,Kite 415 - Kiteboarding School,11:00 AM,0,None,4.5,23,http://www.yelp.com/biz/kite-415-kiteboarding-school-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:30 PM,9:30 PM,taste-of-jiangnan-san-francisco,37.78326416,-122.4629211,Taste of Jiangnan,11:00 AM,5:00 PM,$$,4,54,http://www.yelp.com/biz/taste-of-jiangnan-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,10:00 PM,0,san-francisco-international-beer-festival-san-francisco-3,37.80787252,-122.4301171,San Francisco International Beer Festival,7:00 PM,0,None,4,54,http://www.yelp.com/biz/san-francisco-international-beer-festival-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,6:00 PM,0,boccalone-san-francisco-2,37.79633928,-122.394712,Boccalone,8:00 AM,0,$,4,747,http://www.yelp.com/biz/boccalone-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,green-barrel-san-francisco,37.81727664,-122.3695467,Green Barrel,,,None,5,7,http://www.yelp.com/biz/green-barrel-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,mark-wolfe-contemporary-art-san-francisco,37.79003,-122.40076,Mark Wolfe Contemporary Art,,,None,4.5,5,http://www.yelp.com/biz/mark-wolfe-contemporary-art-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,the-popular-workshop-san-francisco,37.78778136,-122.4195781,The Popular Workshop,12:00 AM,0,None,5,1,http://www.yelp.com/biz/the-popular-workshop-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,4:00 PM,0,rack-n-cue-san-francisco,37.7209663,-122.478035,Rack-n-Cue,11:00 AM,0,$,4,5,http://www.yelp.com/biz/rack-n-cue-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,gashead-tavern-san-francisco,37.7594345,-122.4189835,Gashead Tavern,11:00 AM,0,$$,4,62,http://www.yelp.com/biz/gashead-tavern-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,the-cellar-san-francisco,37.7887082,-122.4115072,The Cellar,10:00 PM,0,$$,3,733,http://www.yelp.com/biz/the-cellar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,li-po-cocktail-lounge-san-francisco,37.79540084,-122.4064419,Li Po Cocktail Lounge,2:00 PM,0,$,4,435,http://www.yelp.com/biz/li-po-cocktail-lounge-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:30 PM,0,ferry-building-bike-rentals-san-francisco,37.79432153,-122.3923302,Ferry Building Bike Rentals,9:00 AM,0,None,5,33,http://www.yelp.com/biz/ferry-building-bike-rentals-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,11:59 PM,0,rubicon-adventures-forestville,38.4735237,-122.8902721,Rubicon Adventures,12:00 AM,0,None,5,8,http://www.yelp.com/biz/rubicon-adventures-forestville?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,11:00 PM,0,united-artists-stonestown-twin-san-francisco-2,37.73014471,-122.4782856,United Artists Stonestown Twin,11:00 AM,0,None,2.5,126,http://www.yelp.com/biz/united-artists-stonestown-twin-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,12:00 AM,0,liquid-gold-san-francisco,37.7906418,-122.4170609,Liquid Gold,2:00 PM,0,$$,4.5,78,http://www.yelp.com/biz/liquid-gold-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,the-caf̩-san-francisco-7,37.763285,-122.434346,The Caf̩,3:00 PM,0,$$,3.5,254,http://www.yelp.com/biz/the-caf%C3%A9-san-francisco-7?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,baybodyology-san-francisco-2,37.7813797,-122.421402,Baybodyology,12:00 AM,0,None,5,1,http://www.yelp.com/biz/baybodyology-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,umami-burger-san-francisco,37.79730576,-122.4352455,Umami Burger,11:30 AM,0,$$,4,1815,http://www.yelp.com/biz/umami-burger-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:30 AM,0,boom-boom-room-san-francisco,37.78463432,-122.4331379,Boom Boom Room,3:00 PM,0,$$,3.5,286,http://www.yelp.com/biz/boom-boom-room-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:30 PM,0,old-skool-cafe-san-francisco,37.734266,-122.390515,Old Skool Cafe,5:30 PM,0,$$,4.5,367,http://www.yelp.com/biz/old-skool-cafe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,la-ciccia-san-francisco,37.742265,-122.426666,La Ciccia,5:30 PM,0,$$$,4.5,811,http://www.yelp.com/biz/la-ciccia-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:30 PM,0,lime-tree-southeast-asian-kitchen-san-francisco,37.764337,-122.462736,Lime Tree Southeast Asian Kitchen,12:00 PM,0,$,4,1206,http://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,shakespeare-garden-san-francisco,37.76820438,-122.46696,Shakespeare Garden,,,None,4.5,62,http://www.yelp.com/biz/shakespeare-garden-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,12:00 AM,0,dj-purple-dance-karaoke-san-francisco,37.76502311,-122.4181556,DJ Purple Dance Karaoke,12:00 AM,0,$,5,48,http://www.yelp.com/biz/dj-purple-dance-karaoke-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,fashion-week-workshops-and-seminars-san-francisco,37.7766117,-122.4173993,Fashion Week Workshops and Seminars,10:00 AM,0,None,5,1,http://www.yelp.com/biz/fashion-week-workshops-and-seminars-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,lupa-trattoria-san-francisco,37.75102615,-122.4345245,Lupa Trattoria,5:30 PM,0,$$,4,486,http://www.yelp.com/biz/lupa-trattoria-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,delancey-street-restaurant-san-francisco,37.78377402,-122.3886395,Delancey Street Restaurant,10:00 AM,0,$$,4,1186,http://www.yelp.com/biz/delancey-street-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,philosophers-club-san-francisco,37.7409,-122.46532,Philosopher's Club,10:00 AM,0,$,3.5,117,http://www.yelp.com/biz/philosophers-club-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,psychological-astrology-san-francisco-2,37.7510202,-122.4352661,Psychological Astrology,12:00 AM,0,None,5,20,http://www.yelp.com/biz/psychological-astrology-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,9:00 PM,0,psychic-feng-shui-san-francisco-2,37.7812209,-122.4673469,Psychic Feng Shui,9:00 AM,0,None,5,1,http://www.yelp.com/biz/psychic-feng-shui-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,outdoor-adventure-club-san-francisco,37.7935906,-122.4214528,Outdoor Adventure Club,8:00 AM,0,None,4.5,28,http://www.yelp.com/biz/outdoor-adventure-club-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,balboa-park-san-francisco,37.72497201,-122.44432,Balboa Park,,,None,4,37,http://www.yelp.com/biz/balboa-park-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,yogamato-san-francisco,37.7584504,-122.4190507,Yogamato,12:00 AM,0,None,5,17,http://www.yelp.com/biz/yogamato-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:00 PM,0,r-caffe-san-francisco,37.7824042,-122.4189886,R Caffe,8:00 AM,0,$,4.5,11,http://www.yelp.com/biz/r-caffe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,1:30 AM,0,etcetera-wine-bar-san-francisco,37.76030414,-122.4213624,Etcetera Wine Bar,5:00 PM,0,$$,4,237,http://www.yelp.com/biz/etcetera-wine-bar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,6:00 PM,0,grubbin-san-francisco,37.74283759,-122.4812662,Grubbin',11:00 AM,0,$,4.5,236,http://www.yelp.com/biz/grubbin-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,lone-star-saloon-san-francisco,37.7721455,-122.4108497,Lone Star Saloon,12:00 PM,0,$,4,76,http://www.yelp.com/biz/lone-star-saloon-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,jardini̬re-san-francisco-2,37.7781751,-122.4217932,Jardini̬re,5:00 PM,0,$$$$,4,1349,http://www.yelp.com/biz/jardini%C3%A8re-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,parada-22-san-francisco,37.7691879,-122.4521484,Parada 22,10:00 AM,0,$$,4,750,http://www.yelp.com/biz/parada-22-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,1:00 PM,0,recess-san-francisco,37.7626075,-122.4006041,Recess,9:00 AM,0,None,4.5,61,http://www.yelp.com/biz/recess-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,5:00 PM,0,dolce-amore-san-francisco,37.78922439,-122.4222589,Dolce Amore,9:00 AM,0,$$,4,279,http://www.yelp.com/biz/dolce-amore-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,1st-annual-san-francisco-international-tea-festival-san-francisco,37.79531837,-122.3938738,1st Annual San Francisco International Tea Festival,,,None,3,2,http://www.yelp.com/biz/1st-annual-san-francisco-international-tea-festival-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,so-san-francisco-4,37.77241135,-122.4075012,SO,4:00 PM,0,$,4,1367,http://www.yelp.com/biz/so-san-francisco-4?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,Sun,0,7-mile-house-brisbane,37.70431364,-122.4074562,7 Mile House,11:30 AM,0,$$,4,542,http://www.yelp.com/biz/7-mile-house-brisbane?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,tiki-haven-san-francisco,37.75438,-122.47814,Tiki Haven,6:00 PM,0,$$,3.5,115,http://www.yelp.com/biz/tiki-haven-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,cherry-hoops-san-francisco,37.75695,-122.424385,Cherry Hoops,,,None,5,29,http://www.yelp.com/biz/cherry-hoops-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,24th-street-mini-park-san-francisco,37.75287064,-122.4081826,24th Street Mini Park,,,None,5,16,http://www.yelp.com/biz/24th-street-mini-park-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,twisted-fork-reno,39.4234646,-119.7355462,Twisted Fork,11:00 AM,0,$$,4,261,http://www.yelp.com/biz/twisted-fork-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,5:00 PM,0,napa-valley-paddle-napa,38.300497,-122.282319,Napa Valley Paddle,10:00 AM,0,None,4.5,16,http://www.yelp.com/biz/napa-valley-paddle-napa?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,lone-palm-san-francisco,37.7552361,-122.4229382,Lone Palm,4:00 PM,0,$$,4,367,http://www.yelp.com/biz/lone-palm-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,newsies-san-francisco,37.779331,-122.414589,Newsies,,,None,5,1,http://www.yelp.com/biz/newsies-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,bay-bridge-trail-bike-and-pedestrian-path-oakland,37.815927,-122.356821,Bay Bridge Trail -  Bike & Pedestrian Path,,,None,4,35,http://www.yelp.com/biz/bay-bridge-trail-bike-and-pedestrian-path-oakland?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,blind-cat-san-francisco,37.752777,-122.413216,Blind Cat,1:00 PM,0,$,4,127,http://www.yelp.com/biz/blind-cat-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,pittsburghs-pub-san-francisco,37.76032291,-122.507234,Pittsburgh's Pub,8:00 AM,0,$,4,85,http://www.yelp.com/biz/pittsburghs-pub-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,5:00 PM,0,hiking-yoga-san-francisco,37.79530498,-122.3937249,Hiking Yoga,8:00 AM,0,None,5,192,http://www.yelp.com/biz/hiking-yoga-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:45 PM,0,chez-maman-west-san-francisco-2,37.77693023,-122.4231465,Chez Maman West,10:30 AM,0,$$,4,592,http://www.yelp.com/biz/chez-maman-west-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,rhino-toastmasters-business-club-san-francisco,37.788578,-122.3993073,Rhino Toastmasters Business Club,12:00 AM,0,None,4.5,10,http://www.yelp.com/biz/rhino-toastmasters-business-club-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,trestle-san-francisco,37.796127,-122.404495,Trestle,5:30 PM,0,$$$,4.5,219,http://www.yelp.com/biz/trestle-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,toyose-san-francisco,37.7532196,-122.5046844,Toyose,6:00 PM,0,$$,3.5,1251,http://www.yelp.com/biz/toyose-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:30 PM,0,crab-house-at-pier-39-san-francisco,37.81030948,-122.4107569,Crab House At Pier 39,11:30 AM,0,$$$,3.5,1609,http://www.yelp.com/biz/crab-house-at-pier-39-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,2:00 PM,0,milano-human-performance-san-francisco,37.7695084,-122.4082489,Milano Human Performance,8:00 AM,0,None,5,14,http://www.yelp.com/biz/milano-human-performance-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:00 PM,0,yoga-flow-sf-ocean-san-francisco,37.72505,-122.46251,Yoga Flow SF - Ocean,9:00 AM,0,None,4.5,78,http://www.yelp.com/biz/yoga-flow-sf-ocean-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,8:00 PM,0,dj-sneh-entertainment-roseville,38.7726517,-121.3038635,DJ Sneh Entertainment,8:00 AM,0,None,5,3,http://www.yelp.com/biz/dj-sneh-entertainment-roseville?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,4:00 PM,0,jeremy-damec-san-francisco,37.78836,-122.417655,Jeremy Damec,10:00 AM,0,None,4,1,http://www.yelp.com/biz/jeremy-damec-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,the-vista-room-san-francisco,37.723084,-122.479363,The Vista Room,12:00 AM,0,$$,4.5,42,http://www.yelp.com/biz/the-vista-room-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,carbon-san-francisco,37.8055654,-122.4133166,Carbon,9:00 PM,0,$$,4,90,http://www.yelp.com/biz/carbon-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,sunday-streets-san-francisco-2,37.73522186,-122.4600296,Sunday Streets,,,None,4.5,66,http://www.yelp.com/biz/sunday-streets-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,8:00 PM,0,millberry-fitness-and-recreation-center-san-francisco,37.76291199,-122.4597502,Millberry Fitness & Recreation Center,7:30 AM,0,None,3.5,72,http://www.yelp.com/biz/millberry-fitness-and-recreation-center-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,treasure-island-swim-san-francisco,37.7926903,-122.391983,Treasure Island Swim,,,None,4.5,3,http://www.yelp.com/biz/treasure-island-swim-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,11:00 PM,0,balboa-theater-san-francisco,37.77604294,-122.4980621,Balboa Theater,12:00 PM,0,None,4.5,313,http://www.yelp.com/biz/balboa-theater-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,11:00 PM,myriad-gastro-pub-san-francisco,37.75722771,-122.4188405,Myriad Gastro Pub,10:00 AM,5:00 PM,$$,4.5,151,http://www.yelp.com/biz/myriad-gastro-pub-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,cease-and-desist-san-francisco,37.759918,-122.418821,Cease & Desist,10:00 AM,0,$$,4,58,http://www.yelp.com/biz/cease-and-desist-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
